abstract_id,abstract,timestamp,placebo_detected,blinding_detected,sample_size_detected,composite_outcome_detected,primary_outcome_events_detected,total_biases,has_any_bias
A0011,"Background:In India, tuberculosis and undernutrition are syndemics with a high burden of tuberculosis coexisting with a high burden of undernutrition in patients and in the population. The aim of this study was to determine the effect of nutritional supplementation on tuberculosis incidence in household contacts of adults with microbiologically confirmed pulmonary tuberculosis.Methods:In this field-based, open-label, cluster-randomised controlled trial, we enrolled household contacts of 2800 patients with microbiologically confirmed pulmonary tuberculosis across 28 tuberculosis units of the National Tuberculosis Elimination Programme in four districts of Jharkhand, India. The tuberculosis units were randomly allocated 1:1 by block randomisation to the control group or the intervention group, by a statistician using computer-generated random numbers. Although microbiologically confirmed pulmonary tuberculosis patients in both groups received food rations (1200 kcal, 52 grams of protein per day with micronutrients) for 6 months, only household contacts in the intervention group received monthly food rations and micronutrients (750 kcal, 23 grams of protein per day with micronutrients). After screening all household contacts for co-prevalent tuberculosis at baseline, all participants were followed up actively until July 31, 2022, for the primary outcome of incident tuberculosis (all forms). The ascertainment of the outcome was by independent medical staff in health services. We used Cox proportional hazards model and Poisson regression via the generalised estimating equation approach to estimate unadjusted hazard ratios, adjusted hazard ratios (aHRs), and incidence rate ratios (IRRs). This study is registered with CTRI-India, CTRI/2019/08/020490.Findings:Between Aug 16, 2019, and Jan 31, 2021, there were 10 345 household contacts, of whom 5328 (94·8%) of 5621 household contacts in the intervention group and 4283 (90·7%) of 4724 household contacts in the control group completed the primary outcome assessment. Almost two-thirds of the population belonged to Indigenous communities (eg, Santhals, Ho, Munda, Oraon, and Bhumij) and 34% (3543 of 10 345) had undernutrition. We detected 31 (0·3%) of 10 345 household contact patients with co-prevalent tuberculosis disease in both groups at baseline and 218 (2·1%) people were diagnosed with incident tuberculosis (all forms) over 21 869 person-years of follow-up, with 122 of 218 incident cases in the control group (2·6% [122 of 4712 contacts at risk], 95% CI 2·2-3·1; incidence rate 1·27 per 100 person-years) and 96 incident cases in the intervention group (1·7% [96 of 5602], 1·4-2·1; 0·78 per 100 person-years), of whom 152 (69·7%) of 218 were patients with microbiologically confirmed pulmonary tuberculosis. Tuberculosis incidence (all forms) in the intervention group had an adjusted IRR of 0·61 (95% CI 0·43-0·85; aHR 0·59 [0·42-0·83]), with an even greater decline in incidence of microbiologically confirmed pulmonary tuberculosis (0·52 [0·35-0·79]; 0·51 [0·34-0·78]). This translates into a relative reduction of tuberculosis incidence of 39% (all forms) to 48% (microbiologically confirmed pulmonary tuberculosis) in the intervention group. An estimated 30 households (111 household contacts) would need to be provided nutritional supplementation to prevent one incident tuberculosis.Interpretation:To our knowledge, this is the first randomised trial looking at the effect of nutritional support on tuberculosis incidence in household contacts, whereby the nutritional intervention was associated with substantial (39-48%) reduction in tuberculosis incidence in the household during 2 years of follow-up. This biosocial intervention can accelerate reduction in tuberculosis incidence in countries or communities with a tuberculosis and undernutrition syndemic.Funding:Indian Council of Medical Research-India TB Research Consortium.",2025-07-17 14:42:04
A0012,"Background:In 2019, the U.S. Food and Drug Administration (FDA) approved the first generic maintenance inhaler for asthma and chronic obstructive pulmonary disease (COPD). The inhaler, Wixela Inhub (fluticasone-salmeterol; Viatris), is a substitutable version of the dry powder inhaler Advair Diskus (fluticasone-salmeterol; GlaxoSmithKline). When approving complex generic products like inhalers, the FDA applies a special ""weight-of-evidence"" approach. In this case, manufacturers were required to perform a randomized controlled trial in patients with asthma but not COPD, although the product received approval for both indications.Objective:To compare the effectiveness and safety of generic (Wixela Inhub) and brand-name (Advair Diskus) fluticasone-salmeterol among patients with COPD treated in routine care.Design:A 1:1 propensity score-matched cohort study.Setting:A large, longitudinal health care database.Patients:Adults older than 40 years with a diagnosis of COPD.Measurements:Incidence of first moderate or severe COPD exacerbation (effectiveness outcome) and incidence of first pneumonia hospitalization (safety outcome) in the 365 days after cohort entry.Results:Among 45 369 patients (27 305 Advair Diskus users and 18 064 Wixela Inhub users), 10 012 matched pairs were identified for the primary analysis. Compared with Advair Diskus use, Wixela Inhub use was associated with a nearly identical incidence of first moderate or severe COPD exacerbation (hazard ratio [HR], 0.97 [95% CI, 0.90 to 1.04]) and first pneumonia hospitalization (HR, 0.99 [CI, 0.86 to 1.15]).Limitations:Follow-up times were short, reflecting real-world clinical practice. The possibility of residual confounding cannot be completely excluded.Conclusion:Use of generic and brand-name fluticasone-salmeterol was associated with similar outcomes among patients with COPD treated in routine practice.Primary funding source:National Heart, Lung, and Blood Institute.",2025-07-17 14:42:06
A0013,"Background:Anaemia and blood transfusion are associated with poor outcomes after hip fracture. We evaluated the efficacy of intravenous iron and tranexamic acid in reducing blood transfusions after hip fracture surgery.Methods:In this double-blind, randomised, 2 × 2 factorial trial, we recruited adults hospitalised for hip fractures in 12 medical centres in France who had preoperative haemoglobin concentrations between 9·5 and 13·0 g/dL. We randomly allocated participants (1:1:1:1), via a secure web-based service, to ferric derisomaltose (20 mg/kg intravenously) and tranexamic acid (1 g bolus followed by 1 g over 8 h intravenously at inclusion and 3 g topically during surgery), iron plus placebo (normal saline), tranexamic acid plus placebo, or double placebo. Unmasked nurses administered study drugs; participants and other clinical and research staff remained masked to treatment allocation. The primary outcome was the percentage of patients transfused during hospitalisation (or by day 30). The primary analysis included all randomised patients. This study is registered on ClinicalTrials.gov (NCT02972294) and is closed to new participants.Findings:Of 413 patients (51-104 years old, median [IQR] 86 [78-91], 312 [76%] women, 101 [24%] men), 104 received iron plus tranexamic acid, 103 iron plus placebo, 103 tranexamic acid plus placebo, and 103 double placebo between March 31, 2017 and June 18, 2021 (study stopped early for efficacy after the planned interim analysis done on the first 390 patients included on May 25, 2021). Data for the primary outcome were available for all participants. Among patients on double placebo, 31 (30%) were transfused versus 16 (15%) on both drugs (relative risk 0·51 [98·3% CI 0·27-0·97]; p=0·012). 27 (26%) participants on iron (0·81 [0·50-1·29]; p=0·28) and 28 (27%) on tranexamic acid (0·85 [0·54-1·33]; p=0·39) were transfused. 487 adverse events were reported with similar event rates among the groups; among prespecified safety endpoints, severe postoperative anaemia (haemoglobin <8 g/dL) was more frequent in the double placebo group. Main common adverse event were sepsis, pneumonia, and urinary infection, with similar rates among all groups.Interpretation:In patients hospitalised for hip fracture surgery with a haemoglobin concentration 9·5-13·0 g/dL, preoperative infusion of ferric derisomaltose plus tranexamic acid reduced the risk of blood transfusion by 50%. Our results suggest that combining treatments from two different pillars improves patient blood-management programmes. Either treatment alone did not reduce transfusion rates, but we might not have had the power to detect it.Funding:French Ministry of Health, HiFIT trial.",2025-07-17 14:42:07
A0014,"Background:In this study, we aimed to evaluate the efficacy, safety, and tolerability of atogepant for the preventive treatment of chronic migraine.Methods:We did this randomised, double-blind, placebo-controlled, phase 3 trial at 142 clinical research sites across the USA, the UK, Canada, China, Czech Republic, Denmark, France, Germany, Italy, Japan, South Korea, Poland, Russia, Spain, Sweden, and Taiwan. Adults aged 18-80 years with a 1-year or longer history of chronic migraine were randomly assigned (1:1:1) to receive oral atogepant 30 mg twice a day, oral atogepant 60 mg once a day, or placebo. The primary endpoint was change from baseline in mean monthly migraine days (MMDs) across the 12-week treatment period. The primary analysis was done in the modified intent-to-treat population and included all randomly assigned participants who received at least one dose of study intervention, had an evaluable baseline period of electronic diary (eDiary) data, and had at least one evaluable post-baseline 4-week period (weeks 1-4, 5-8, and 9-12) of eDiary data during the double-blind period. The safety population consisted of all participants who received at least one dose of study intervention. This trial is registered with ClinicalTrials.gov (NCT03855137).Findings:Between March 11, 2019 and Jan 20, 2022, 1489 participants were assessed for eligibility. 711 were excluded, and 778 participants were randomly assigned to atogepant 30 mg twice a day (n=257), atogepant 60 mg once a day (n=262), or placebo (n=259). Participants in the safety population were aged 18-74 years (mean 42·1 years). 459 (59%) of 773 patients were White, 677 (88%) patients were female, and 96 (12%) were male. 84 participants discontinued treatment during the trial, and 755 comprised the modified intent-to-treat population (atogepant 30 mg twice a day n=253, atogepant 60 mg once a day n=256, and placebo n=246). Baseline mean number of MMDs were 18·6 (SE 5·1) with atogepant 30 mg twice a day, 19·2 (5·3) with atogepant 60 mg once a day, and 18·9 (4·8) with placebo. Change from baseline in mean MMDs across 12 weeks was -7·5 (SE 0·4) with atogepant 30 mg twice a day, -6·9 (0·4) with atogepant 60 mg once a day, and -5·1 (0·4) with placebo. Least squares mean difference from placebo was -2·4 with atogepant 30 mg twice a day (95% CI -3·5 to -1·3; adjusted p<0·0001) and -1·8 with atogepant 60 mg once a day (-2·9 to -0·8; adjusted p=0·0009). Most common adverse events for atogepant were constipation (30 mg twice a day 28 [10·9%]; 60 mg once a day 26 [10%]; and placebo 8 [3%]) and nausea (30 mg twice a day 20 [8%]; 60 mg once a day 25 [10%]; and placebo 9 [4%]). Potentially clinically significant weight decrease (≥7% reduction at any time post-baseline) was observed in each treatment group (atogepant 30 mg twice a day 14 [6%]; atogepant 60 mg once a day 15 [6%]; and placebo 5 [2%]).Interpretation:Atogepant 30 mg twice a day and 60 mg once a day showed clinically relevant reductions in MMDs across 12 weeks in chronic migraine patients. Both atogepant doses were well tolerated, consistent with the known safety profile of atogepant.Funding:Allergan (now AbbVie).",2025-07-17 14:42:08
A0015,"Background:The risk of cardiovascular disease is increased among persons with human immunodeficiency virus (HIV) infection, so data regarding primary prevention strategies in this population are needed.Methods:In this phase 3 trial, we randomly assigned 7769 participants with HIV infection with a low-to-moderate risk of cardiovascular disease who were receiving antiretroviral therapy to receive daily pitavastatin calcium (at a dose of 4 mg) or placebo. The primary outcome was the occurrence of a major adverse cardiovascular event, which was defined as a composite of cardiovascular death, myocardial infarction, hospitalization for unstable angina, stroke, transient ischemic attack, peripheral arterial ischemia, revascularization, or death from an undetermined cause.Results:The median age of the participants was 50 years (interquartile range, 45 to 55); the median CD4 count was 621 cells per cubic millimeter (interquartile range, 448 to 827), and the HIV RNA value was below quantification in 5250 of 5997 participants (87.5%) with available data. The trial was stopped early for efficacy after a median follow-up of 5.1 years (interquartile range, 4.3 to 5.9). The incidence of a major adverse cardiovascular event was 4.81 per 1000 person-years in the pitavastatin group and 7.32 per 1000 person-years in the placebo group (hazard ratio, 0.65; 95% confidence interval [CI], 0.48 to 0.90; P = 0.002). Muscle-related symptoms occurred in 91 participants (2.3%) in the pitavastatin group and in 53 (1.4%) in the placebo group; diabetes mellitus occurred in 206 participants (5.3%) and in 155 (4.0%), respectively.Conclusions:Participants with HIV infection who received pitavastatin had a lower risk of a major adverse cardiovascular event than those who received placebo over a median follow-up of 5.1 years. (Funded by the National Institutes of Health and others; REPRIEVE ClinicalTrials.gov number,NCT02344290.).",2025-07-17 14:42:10
A0016,"Background:Findings from observational studies suggest that dietary patterns may offer protective benefits against cognitive decline, but data from clinical trials are limited. The Mediterranean-DASH Intervention for Neurodegenerative Delay, known as the MIND diet, is a hybrid of the Mediterranean diet and the DASH (Dietary Approaches to Stop Hypertension) diet, with modifications to include foods that have been putatively associated with a decreased risk of dementia.Methods:We performed a two-site, randomized, controlled trial involving older adults without cognitive impairment but with a family history of dementia, a body-mass index (the weight in kilograms divided by the square of the height in meters) greater than 25, and a suboptimal diet, as determined by means of a 14-item questionnaire, to test the cognitive effects of the MIND diet with mild caloric restriction as compared with a control diet with mild caloric restriction. We assigned the participants in a 1:1 ratio to follow the intervention or the control diet for 3 years. All the participants received counseling regarding adherence to their assigned diet plus support to promote weight loss. The primary end point was the change from baseline in a global cognition score and four cognitive domain scores, all of which were derived from a 12-test battery. The raw scores from each test were converted to z scores, which were averaged across all tests to create the global cognition score and across component tests to create the four domain scores; higher scores indicate better cognitive performance. The secondary outcome was the change from baseline in magnetic resonance imaging (MRI)-derived measures of brain characteristics in a nonrandom sample of participants.Results:A total of 1929 persons underwent screening, and 604 were enrolled; 301 were assigned to the MIND-diet group and 303 to the control-diet group. The trial was completed by 93.4% of the participants. From baseline to year 3, improvements in global cognition scores were observed in both groups, with increases of 0.205 standardized units in the MIND-diet group and 0.170 standardized units in the control-diet group (mean difference, 0.035 standardized units; 95% confidence interval, -0.022 to 0.092; P = 0.23). Changes in white-matter hyperintensities, hippocampal volumes, and total gray- and white-matter volumes on MRI were similar in the two groups.Conclusions:Among cognitively unimpaired participants with a family history of dementia, changes in cognition and brain MRI outcomes from baseline to year 3 did not differ significantly between those who followed the MIND diet and those who followed the control diet with mild caloric restriction. (Funded by the National Institute on Aging; ClinicalTrials.gov number,NCT02817074.).",2025-07-17 14:42:11
A0017,"Despite advances, few therapeutics have shown efficacy in severe coronavirus disease 2019 (COVID-19). In a different context, virus-specific T cells have proven safe and effective. We conducted a randomized (2:1), open-label, phase 1/2 trial to evaluate the safety and efficacy of off-the-shelf, partially human leukocyte antigen (HLA)-matched, convalescent donor-derived severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)-specific T cells (CoV-2-STs) in combination with standard of care (SoC) in patients with severe COVID-19 compared to SoC during Delta variant predominance. After a dose-escalated phase 1 safety study, 90 participants were randomized to receive CoV-2-ST+SoC (n = 60) or SoC only (n = 30). The co-primary objectives of the study were the composite of time to recovery and 30-d recovery rate and the in vivo expansion of CoV-2-STs in patients receiving CoV-2-ST+SoC over SoC. The key secondary objective was survival on day 60. CoV-2-ST+SoC treatment was safe and well tolerated. The study met the primary composite endpoint (CoV-2-ST+SoC versus SoC: recovery rate 65% versus 38%, P = 0.017; median recovery time 11 d versus not reached, P = 0.052, respectively; rate ratio for recovery 1.71 (95% confidence interval 1.03-2.83, P = 0.036)) and the co-primary objective of significant CoV-2-ST expansion compared to SοC (CoV-2-ST+SoC versus SoC, P = 0.047). Overall, in hospitalized patients with severe COVID-19, adoptive immunotherapy with CoV-2-STs was feasible and safe. Larger trials are needed to strengthen the preliminary evidence of clinical benefit in severe COVID-19. EudraCT identifier: 2021-001022-22 .",2025-07-17 14:42:14
A0018,"Background:Juvenile idiopathic arthritis can be refractory to some or all treatment regimens, therefore new medications are needed to treat this population. This trial assessed the efficacy and safety of baricitinib, an oral Janus kinase 1/2-selective inhibitor, versus placebo in patients with juvenile idiopathic arthritis.Methods:This phase 3, randomised, double-blind, placebo-controlled, withdrawal, efficacy, and safety trial was conducted in 75 centres in 20 countries. We enrolled patients (aged 2 to <18 years) with polyarticular juvenile idiopathic arthritis (positive or negative for rheumatoid factor), extended oligoarticular juvenile idiopathic arthritis, enthesitis-related arthritis, or juvenile psoriatic arthritis, and an inadequate response (after ≥12 weeks of treatment) or intolerance to one or more conventional synthetic or biologic disease-modifying antirheumatic drugs (DMARDs). The trial consisted of a 2-week safety and pharmacokinetic period, a 12-week open-label lead-in period (10 weeks for the safety and pharmacokinetic subcohort), and an up to 32-week placebo-controlled double-blind withdrawal period. After age-based dosing was established in the safety and pharmacokinetic period, patients received a once-daily 4 mg adult-equivalent dose of baricitinib (tablets or suspension) in the open-label lead-in period. Patients meeting Juvenile Idiopathic Arthritis-American College of Rheumatology (JIA-ACR) 30 criteria (JIA-ACR30 responders) at the end of the open-label lead-in (week 12) were eligible for random assignment (1:1) to receive placebo or continue receiving baricitinib, and remained in the double-blind withdrawal period until disease flare or up to the end of the double-blind withdrawal period (week 44). Patients and any personnel interacting directly with patients or sites were masked to group assignment. The primary endpoint was time to disease flare during the double-blind withdrawal period and was assessed in the intention-to-treat population of all randomly assigned patients. Safety was assessed in all patients who received at least one dose of baricitinib throughout the three trial periods. For adverse events in the double-blind withdrawal period, exposure-adjusted incidence rates were calculated. The trial was registered on ClinicalTrials.gov,NCT03773978, and is completed.Findings:Between Dec 17, 2018 and March 3, 2021, 220 patients were enrolled and received at least one dose of baricitinib (152 [69%] girls and 68 [31%] boys; median age 14·0 years [IQR 12·0-16·0]). 219 patients received baricitinib in the open-label lead-in period, of whom 163 (74%) had at least a JIA-ACR30 response at week 12 and were randomly assigned to placebo (n=81) or baricitinib (n=82) in the double-blind withdrawal period. Time to disease flare was significantly shorter with placebo versus baricitinib (hazard ratio 0·241 [95% CI 0·128-0·453], p<0·0001). Median time to flare was 27·14 weeks (95% CI 15·29-not estimable) in the placebo group, and not evaluable for patients in the baricitinib group (<50% had a flare event). Six (3%) of 220 patients had serious adverse events during the safety and pharmacokinetic period or open-label lead-in period. In the double-blind withdrawal period, serious adverse events were reported in four (5%) of 82 patients (incidence rate [IR] 9·7 [95% CI 2·7-24·9] per 100 patient-years at risk) in the baricitinib group and three (4%) of 81 (IR 10·2 [2·1-29·7]) in the placebo group. Treatment-emergent infections were reported during the safety and pharmacokinetic or open-label lead-in period in 55 (25%) of 220 patients, and during the double-blind withdrawal period in 31 (38%) of 82 (IR 102·1 [95% CI 69·3-144·9]) in the baricitinib group and 15 (19%) of 81 (IR 59·0 [33·0-97·3]) in the placebo group. Pulmonary embolism was reported as a serious adverse event in one patient (1%; IR 2·4 [95% CI 0·1-13·3]) in the baricitinib group in the double-blind withdrawal period, which was judged to be related to study treatment.Interpretation:Baricitinib was efficacious with an acceptable safety profile in the treatment of polyarticular juvenile idiopathic arthritis, extended oligoarticular juvenile idiopathic arthritis, enthesitis-related arthritis, and juvenile psoriatic arthritis, after inadequate response or intolerance to standard therapy.Funding:Eli Lilly and Company under licence from Incyte.",2025-07-17 14:42:16
A0019,"Background:Once-daily oral semaglutide is an effective type 2 diabetes treatment. We aimed to investigate a new formulation of oral semaglutide at higher investigational doses versus the approved 14 mg dose in adults with inadequately controlled type 2 diabetes.Methods:This global, multicentre, randomised, double-blind, phase 3b trial, carried out at 177 sites in 14 countries, enrolled adults with type 2 diabetes, glycated haemoglobin (HbA1c) 8·0-10·5% (64-91 mmol/mol), a BMI of 25·0 kg/m2or greater, receiving stable daily doses of one to three oral glucose-lowering drugs. Participants were randomly assigned (1:1:1), by means of an interactive web response system, to once-daily oral semaglutide 14 mg, 25 mg, or 50 mg for 68 weeks. Investigators, site personnel, trial participants, and trial sponsor staff were masked to dose assignment throughout the trial. The primary endpoint was change in HbA1cfrom baseline to week 52, evaluated with a treatment policy estimand in the intention-to-treat population. Safety was assessed in all participants who received at least one dose of trial drug. This trial is registered with ClinicalTrials.gov,NCT04707469, and the European Clinical Trials register, EudraCT 2020-000299-39, and is complete.Findings:Between Jan 15 and Sept 29, 2021, of 2294 people screened, 1606 (n=936 [58·3%] male; n=670 [41·7%] female; mean [SD] age 58·2 [10·8] years) received oral semaglutide 14 mg (n=536), 25 mg (n=535), or 50 mg (n=535). At baseline, mean (SD) HbA1cwas 9·0% (0·8; 74·4 mmol/L [SD 8·3]) and mean bodyweight was 96·4 kg (21·6). Mean changes (SE) in HbA1cat week 52 were -1·5 percentage points (SE 0·05) with oral semaglutide 14 mg, -1·8 percentage points (0·06) with 25 mg (estimated treatment difference [ETD] -0·27, 95% CI -0·42 to -0·12; p=0·0006), and -2·0 percentage points (0·06) with 50 mg (ETD -0·53, -0·68 to -0·38; p<0·0001). Adverse events were reported by 404 (76%) participants in the oral semaglutide 14 mg group, 422 (79%) in the 25 mg group, and 428 (80%) in the 50 mg group. Gastrointestinal disorders, which were mostly mild to moderate, occurred more frequently with oral semaglutide 25 mg and 50 mg than with 14 mg. Ten deaths occurred during the trial; none were judged to be treatment related.Interpretation:Oral semaglutide 25 mg and 50 mg were superior to 14 mg in reducing HbA1cand bodyweight in adults with inadequately controlled type 2 diabetes. No new safety concerns were identified.Funding:Novo Nordisk.",2025-07-17 14:42:17
A0020,"Background:We assessed the efficacy and safety of the oral glucagon-like peptide-1 analogue, semaglutide 50 mg, taken once per day versus placebo for the treatment of overweight or obesity in adults without type 2 diabetes.Methods:This randomised, double-blind, placebo-controlled, phase 3, superiority trial enrolled adults with a BMI of at least 30 kg/m2, or at least 27 kg/m2with bodyweight-related complications and comorbidities, without type 2 diabetes. The trial was done at 50 outpatient clinics in nine countries across Asia, Europe, and North America. Participants were randomly allocated (1:1) via an interactive web-response system to oral semaglutide escalated to 50 mg, or visually matching placebo, once per day for 68 weeks, plus lifestyle intervention. Group assignment was masked for participants, investigators, and those assessing outcomes. Coprimary endpoints were the percentage change in bodyweight and whether participants reached a bodyweight reduction of at least 5% at week 68 for oral semaglutide 50 mg versus placebo, assessed regardless of treatment discontinuation or use of other bodyweight-lowering therapies (an intention-to-treat analysis). Safety was assessed in participants who received at least one dose of trial drug. This trial, registered with ClinicalTrials.gov (NCT05035095), is now complete.Findings:From Sept 13 to Nov 22, 2021, 709 participants were screened, of whom 667 were randomly assigned to oral semaglutide 50 mg (n=334) or placebo (n=333). The estimated mean bodyweight change from baseline to week 68 was -15·1% (SE 0·5) with oral semaglutide 50 mg versus -2·4% (0·5) with placebo (estimated treatment difference -12·7 percentage points, 95% CI -14·2 to -11·3; p<0·0001). More participants reached bodyweight reductions of at least 5% (269 [85%] of 317 vs 76 [26%] of 295; odds ratio [OR] 12·6, 95% CI 8·5 to 18·7; p<0·0001), 10% (220 [69%] vs 35 [12%]; OR 14·7, 9·6 to 22·6), 15% (170 [54%] vs 17 [6%]; OR 17·9, 10·4 to 30·7), and 20% (107 [34%] vs 8 [3%]; OR 18·5, 8·8 to 38·9) at week 68 with oral semaglutide 50 mg versus placebo. Adverse events were more frequent with oral semaglutide 50 mg (307 [92%] of 334) than with placebo (285 [86%] of 333). Gastrointestinal adverse events (mostly mild to moderate) were reported in 268 (80%) participants with oral semaglutide 50 mg and 154 (46%) with placebo.Interpretation:In adults with overweight or obesity without type 2 diabetes, oral semaglutide 50 mg once per day led to a superior and clinically meaningful decrease in bodyweight compared with placebo.Funding:Novo Nordisk.",2025-07-17 14:42:18
A0021,"Background:Weight reduction is essential for improving health outcomes in people with obesity and type 2 diabetes. We assessed the efficacy and safety of tirzepatide, a glucose-dependent insulinotropic polypeptide and glucagon-like peptide-1 receptor agonist, versus placebo, for weight management in people living with obesity and type 2 diabetes.Methods:This phase 3, double-blind, randomised, placebo-controlled trial was conducted in seven countries. Adults (aged ≥18 years) with a body-mass index (BMI) of 27 kg/m2or higher and glycated haemoglobin (HbA1c) of 7-10% (53-86 mmol/mol) were randomly assigned (1:1:1), using a computer-generated random sequence via a validated interactive web-response system, to receive either once-weekly, subcutaneous tirzepatide (10 mg or 15 mg) or placebo for 72 weeks. All participants, investigators, and the sponsor were masked to treatment assignment. Coprimary endpoints were the percent change in bodyweight from baseline and bodyweight reduction of 5% or higher. The treatment-regimen estimand assessed effects regardless of treatment discontinuation or initiation of antihyperglycaemic rescue therapy. Efficacy and safety endpoints were analysed with data from all randomly assigned participants (intention-to-treat population). This trial is registered with ClinicalTrials.gov,NCT04657003.Findings:Between March 29, 2021, and April 10, 2023, of 1514 adults assessed for eligibility, 938 (mean age 54·2 years [SD 10·6], 476 [51%] were female, 710 [76%] were White, and 561 [60%] were Hispanic or Latino) were randomly assigned and received at least one dose of tirzepatide 10 mg (n=312), tirzepatide 15 mg (n=311), or placebo (n=315). Baseline mean bodyweight was 100·7 kg (SD 21·1), BMI 36·1 kg/m2(SD 6·6), and HbA1c8·02% (SD 0·89; 64·1 mmol/mol [SD 9·7]). Least-squares mean change in bodyweight at week 72 with tirzepatide 10 mg and 15 mg was -12·8% (SE 0·6) and -14·7% (0·5), respectively, and -3·2% (0·5) with placebo, resulting in estimated treatment differences versus placebo of -9·6% percentage points (95% CI -11·1 to -8·1) with tirzepatide 10 mg and -11·6% percentage points (-13·0 to -10·1) with tirzepatide 15 mg (all p<0·0001). More participants treated with tirzepatide versus placebo met bodyweight reduction thresholds of 5% or higher (79-83% vs 32%). The most frequent adverse events with tirzepatide were gastrointestinal-related, including nausea, diarrhoea, and vomiting and were mostly mild to moderate in severity, with few events leading to treatment discontinuation (<5%). Serious adverse events were reported by 68 (7%) participants overall and two deaths occurred in the tirzepatide 10 mg group, but deaths were not considered to be related to the study treatment by the investigator.Interpretation:In this 72-week trial in adults living with obesity and type 2 diabetes, once-weekly tirzepatide 10 mg and 15 mg provided substantial and clinically meaningful reduction in bodyweight, with a safety profile that was similar to other incretin-based therapies for weight management.Funding:Eli Lilly and Company.",2025-07-17 14:42:21
A0022,"Background:Whether video laryngoscopy as compared with direct laryngoscopy increases the likelihood of successful tracheal intubation on the first attempt among critically ill adults is uncertain.Methods:In a multicenter, randomized trial conducted at 17 emergency departments and intensive care units (ICUs), we randomly assigned critically ill adults undergoing tracheal intubation to the video-laryngoscope group or the direct-laryngoscope group. The primary outcome was successful intubation on the first attempt. The secondary outcome was the occurrence of severe complications during intubation; severe complications were defined as severe hypoxemia, severe hypotension, new or increased vasopressor use, cardiac arrest, or death.Results:The trial was stopped for efficacy at the time of the single preplanned interim analysis. Among 1417 patients who were included in the final analysis (91.5% of whom underwent intubation that was performed by an emergency medicine resident or a critical care fellow), successful intubation on the first attempt occurred in 600 of the 705 patients (85.1%) in the video-laryngoscope group and in 504 of the 712 patients (70.8%) in the direct-laryngoscope group (absolute risk difference, 14.3 percentage points; 95% confidence interval [CI], 9.9 to 18.7; P<0.001). A total of 151 patients (21.4%) in the video-laryngoscope group and 149 patients (20.9%) in the direct-laryngoscope group had a severe complication during intubation (absolute risk difference, 0.5 percentage points; 95% CI, -3.9 to 4.9). Safety outcomes, including esophageal intubation, injury to the teeth, and aspiration, were similar in the two groups.Conclusions:Among critically ill adults undergoing tracheal intubation in an emergency department or ICU, the use of a video laryngoscope resulted in a higher incidence of successful intubation on the first attempt than the use of a direct laryngoscope. (Funded by the U.S. Department of Defense; DEVICE ClinicalTrials.gov number,NCT05239195.).",2025-07-17 14:42:22
A0023,"Background:Several studies have suggested that patients with kidney failure may benefit from high-dose hemodiafiltration as compared with standard hemodialysis. However, given the limitations of the various published studies, additional data are needed.Methods:We conducted a pragmatic, multinational, randomized, controlled trial involving patients with kidney failure who had received high-flux hemodialysis for at least 3 months. All the patients were deemed to be candidates for a convection volume of at least 23 liters per session (as required for high-dose hemodiafiltration) and were able to complete patient-reported outcome assessments. The patients were assigned to receive high-dose hemodiafiltration or continuation of conventional high-flux hemodialysis. The primary outcome was death from any cause. Key secondary outcomes were cause-specific death, a composite of fatal or nonfatal cardiovascular events, kidney transplantation, and recurrent all-cause or infection-related hospitalizations.Results:A total of 1360 patients underwent randomization: 683 to receive high-dose hemodiafiltration and 677 to receive high-flux hemodialysis. The median follow-up was 30 months (interquartile range, 27 to 38). The mean convection volume during the trial in the hemodiafiltration group was 25.3 liters per session. Death from any cause occurred in 118 patients (17.3%) in the hemodiafiltration group and in 148 patients (21.9%) in the hemodialysis group (hazard ratio, 0.77; 95% confidence interval, 0.65 to 0.93).Conclusions:In patients with kidney failure resulting in kidney-replacement therapy, the use of high-dose hemodiafiltration resulted in a lower risk of death from any cause than conventional high-flux hemodialysis. (Funded by the European Commission Research and Innovation; CONVINCE Dutch Trial Register number, NTR7138.).",2025-07-17 14:42:23
